order_id,item_id,product_id,quantity,list_price,discount,Extraction_Date,source,extracted_at,Currency,Target_Currency,Target_Rate,list_price_local
851,2,93,1,210.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,9996.357
852,1,46,2,1410.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,67118.397
853,1,99,1,300.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,14280.51
853,2,58,2,5000.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,238008.5
853,3,42,2,2300.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,109483.91
853,4,45,1,870.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,41413.479
853,5,6,1,470.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,22372.799
854,1,87,1,190.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,9044.323
855,1,18,1,449.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,21373.1633
855,2,93,2,210.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,9996.357
855,3,89,1,210.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,9996.357
856,1,38,2,550.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,26180.935
857,1,29,1,1000.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,47601.700000000004
858,1,45,2,870.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,41413.479
858,2,5,1,1321.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,62881.8457
858,3,14,1,270.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,12852.459
858,4,73,2,750.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,35701.275
859,1,38,2,550.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,26180.935
859,2,13,1,270.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,12852.459
859,3,14,2,270.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,12852.459
859,4,71,2,417.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,19849.908900000002
859,5,36,2,833.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,39652.2161
860,1,6,1,470.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,22372.799
860,2,24,2,550.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,26180.935
860,3,25,1,500.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,23800.850000000002
860,4,58,2,5000.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,238008.5
860,5,95,2,300.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,14280.51
861,1,14,2,270.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,12852.459
861,2,62,1,3500.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,166605.95
862,1,85,1,330.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,15708.561
862,2,99,1,300.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,14280.51
862,3,49,2,3500.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,166605.95
863,1,93,2,210.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,9996.357
864,1,37,1,380.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,18088.646
864,2,65,2,347.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,16517.7899
864,3,13,1,270.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,12852.459
865,1,109,2,417.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,19849.908900000002
865,2,34,1,470.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,22372.799
866,1,88,1,190.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,9044.323
866,2,67,2,251.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,11948.0267
866,3,80,1,762.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,36272.4954
866,4,13,2,270.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,12852.459
867,1,101,1,340.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,16184.578
868,1,46,1,1410.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,67118.397
869,1,7,1,4000.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,190406.80000000002
869,2,106,2,450.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,21420.765
869,3,33,1,470.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,22372.799
869,4,55,2,2700.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,128524.59
869,5,65,2,347.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,16517.7899
870,1,63,1,3500.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,166605.95
871,1,106,1,450.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,21420.765
871,2,38,1,550.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,26180.935
871,3,30,2,1000.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,47601.700000000004
871,4,107,2,417.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,19849.908900000002
872,1,62,2,3500.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,166605.95
872,2,53,1,750.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,35701.275
873,1,32,2,470.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,22372.799
874,1,56,1,5500.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,261809.35
874,2,27,2,1000.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,47601.700000000004
874,3,73,1,750.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,35701.275
874,4,77,2,800.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,38081.36
875,1,5,2,1321.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,62881.8457
875,2,15,2,530.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,25228.901
875,3,14,1,270.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,12852.459
875,4,111,1,471.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,22420.400700000002
876,1,17,2,429.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,20421.1293
876,2,66,2,251.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,11948.0267
876,3,96,1,350.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,16660.595
876,4,107,2,417.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,19849.908900000002
877,1,73,1,750.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,35701.275
877,2,103,1,552.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,26276.1384
878,1,103,1,552.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,26276.1384
878,2,13,1,270.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,12852.459
878,3,6,2,470.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,22372.799
878,4,18,2,449.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,21373.1633
879,1,100,2,490.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,23324.833
879,2,2,2,750.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,35701.275
879,3,83,2,150.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,7140.255
879,4,82,1,660.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,31417.122
880,1,28,2,2500.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,119004.25
880,2,95,1,300.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,14280.51
880,3,5,1,1321.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,62881.8457
880,4,26,1,600.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,28561.02
880,5,66,1,251.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,11948.0267
881,1,98,1,490.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,23324.833
881,2,50,1,6000.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,285610.2
881,3,64,2,490.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,23324.833
881,4,67,1,251.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,11948.0267
882,1,63,2,3500.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,166605.95
882,2,108,2,450.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,21420.765
882,3,57,2,2000.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,95203.40000000001
883,1,44,1,540.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,25704.918
883,2,5,2,1321.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,62881.8457
884,1,49,2,3500.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,166605.95
884,2,69,2,417.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,19849.908900000002
884,3,46,2,1410.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,67118.397
884,4,10,1,1549.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,73735.0333
884,5,21,2,270.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,12852.459
885,1,106,1,450.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,21420.765
885,2,43,1,5300.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,252289.01
886,1,47,1,5300.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,252289.01
886,2,30,1,1000.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,47601.700000000004
887,1,50,2,6000.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,285610.2
887,2,70,1,660.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,31417.122
888,1,33,2,470.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,22372.799
888,2,26,2,600.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,28561.02
889,1,12,2,550.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,26180.935
890,1,16,2,600.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,28561.02
890,2,105,2,534.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,25419.307800000002
890,3,52,1,876.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,41699.0892
890,4,67,1,251.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,11948.0267
890,5,65,2,347.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,16517.7899
891,1,107,2,417.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,19849.908900000002
891,2,32,1,470.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,22372.799
891,3,35,2,833.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,39652.2161
891,4,50,1,6000.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,285610.2
892,1,36,1,833.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,39652.2161
892,2,9,2,3000.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,142805.1
892,3,50,2,6000.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,285610.2
892,4,88,1,190.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,9044.323
893,1,67,2,251.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,11948.0267
893,2,45,1,870.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,41413.479
894,1,101,2,340.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,16184.578
895,1,106,1,450.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,21420.765
896,1,91,2,350.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,16660.595
896,2,10,1,1549.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,73735.0333
897,1,105,1,534.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,25419.307800000002
897,2,96,1,350.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,16660.595
898,1,45,2,870.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,41413.479
898,2,16,1,600.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,28561.02
898,3,57,2,2000.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,95203.40000000001
898,4,69,2,417.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,19849.908900000002
899,1,59,2,2600.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,123764.42
899,2,17,1,429.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,20421.1293
899,3,6,1,470.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,22372.799
900,1,26,2,600.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,28561.02
900,2,108,1,450.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,21420.765
900,3,89,1,210.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,9996.357
900,4,61,2,5000.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,238008.5
900,5,28,2,2500.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,119004.25
901,1,50,1,6000.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,285610.2
901,2,43,1,5300.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,252289.01
902,1,38,2,550.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,26180.935
902,2,92,1,210.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,9996.357
902,3,12,1,550.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,26180.935
902,4,76,2,300.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,14280.51
903,1,31,2,1633.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,77733.5761
903,2,48,2,1500.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,71402.55
904,1,36,2,833.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,39652.2161
904,2,51,2,6500.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,309411.05
904,3,92,2,210.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,9996.357
904,4,13,1,270.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,12852.459
905,1,67,1,251.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,11948.0267
905,2,62,2,3500.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,166605.95
905,3,42,2,2300.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,109483.91
905,4,20,1,600.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,28561.02
906,1,23,2,300.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,14280.51
906,2,28,2,2500.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,119004.25
906,3,46,1,1410.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,67118.397
906,4,102,2,490.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,23324.833
906,5,22,2,270.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,12852.459
907,1,84,2,110.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,5236.187
907,2,65,1,347.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,16517.7899
908,1,41,1,1470.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,69974.499
908,2,94,1,250.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,11900.425000000001
908,3,102,2,490.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,23324.833
909,1,5,1,1321.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,62881.8457
910,1,23,1,300.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,14280.51
911,1,66,2,251.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,11948.0267
911,2,106,1,450.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,21420.765
911,3,91,2,350.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,16660.595
911,4,49,1,3500.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,166605.95
912,1,22,2,270.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,12852.459
912,2,71,2,417.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,19849.908900000002
912,3,101,1,340.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,16184.578
912,4,2,2,750.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,35701.275
913,1,90,2,210.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,9996.357
913,2,24,2,550.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,26180.935
914,1,38,1,550.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,26180.935
914,2,20,2,600.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,28561.02
914,3,106,1,450.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,21420.765
914,4,46,1,1410.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,67118.397
915,1,64,1,490.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,23324.833
915,2,48,1,1500.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,71402.55
915,3,42,1,2300.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,109483.91
915,4,2,1,750.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,35701.275
916,1,92,1,210.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,9996.357
917,1,41,1,1470.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,69974.499
918,1,91,1,350.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,16660.595
918,2,31,1,1633.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,77733.5761
918,3,4,2,2900.0,0.0,1970-01-01 00:00:01.714563465,MYSQL,2025-12-17 21:39:39.040112,USD,EGP,47.6017,138044.93
