order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,Extraction_Date,source,extracted_at,delivery_time_days,late_delivery_days,late_flag,status_priority
732,147,4,2017-02-26,2017-02-27,2017-03-01,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
733,832,4,2017-02-26,2017-03-01,2017-02-27,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
734,939,4,2017-02-26,2017-02-28,2017-03-01,3,9,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
736,184,4,2017-02-27,2017-02-28,2017-02-28,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
737,694,4,2017-02-27,2017-03-01,2017-02-28,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
738,124,4,2017-02-28,2017-03-01,2017-03-03,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
739,49,4,2017-02-28,2017-03-01,2017-03-02,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
740,1113,4,2017-02-28,2017-03-01,2017-03-02,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
741,119,4,2017-02-28,2017-03-01,2017-03-01,3,8,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
742,433,4,2017-02-28,2017-03-01,2017-03-01,3,9,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
743,137,4,2017-03-01,2017-03-04,2017-03-04,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
744,166,4,2017-03-01,2017-03-02,2017-03-02,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
745,698,4,2017-03-01,2017-03-03,2017-03-03,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
746,391,4,2017-03-02,2017-03-04,2017-03-05,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
747,87,4,2017-03-03,2017-03-04,2017-03-05,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
748,1072,4,2017-03-03,2017-03-05,2017-03-04,3,8,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
749,255,4,2017-03-04,2017-03-07,2017-03-05,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
750,232,4,2017-03-04,2017-03-07,2017-03-05,3,8,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
751,731,4,2017-03-05,2017-03-08,2017-03-07,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
752,335,4,2017-03-05,2017-03-06,2017-03-07,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
753,1201,4,2017-03-05,2017-03-08,2017-03-08,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
754,646,4,2017-03-06,2017-03-07,2017-03-08,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
755,531,4,2017-03-06,2017-03-07,2017-03-07,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
756,1143,4,2017-03-06,2017-03-07,2017-03-09,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
757,1336,4,2017-03-06,2017-03-08,2017-03-09,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
758,953,4,2017-03-06,2017-03-08,2017-03-07,3,9,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
759,284,4,2017-03-07,2017-03-09,2017-03-08,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
760,1104,4,2017-03-07,2017-03-10,2017-03-10,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
761,1291,4,2017-03-07,2017-03-08,2017-03-10,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
762,572,4,2017-03-08,2017-03-09,2017-03-09,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
763,842,4,2017-03-08,2017-03-10,2017-03-09,3,9,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
764,701,4,2017-03-09,2017-03-10,2017-03-12,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
765,1152,4,2017-03-09,2017-03-11,2017-03-12,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
766,141,4,2017-03-09,2017-03-11,2017-03-12,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
767,564,4,2017-03-09,2017-03-10,2017-03-11,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
768,841,4,2017-03-09,2017-03-12,2017-03-10,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
769,946,4,2017-03-09,2017-03-11,2017-03-11,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
770,135,4,2017-03-09,2017-03-11,2017-03-11,3,9,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
771,671,4,2017-03-11,2017-03-14,2017-03-12,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
772,448,4,2017-03-11,2017-03-12,2017-03-13,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
773,1385,4,2017-03-11,2017-03-12,2017-03-12,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
774,690,4,2017-03-12,2017-03-14,2017-03-14,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
775,968,4,2017-03-12,2017-03-13,2017-03-13,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
776,490,4,2017-03-13,2017-03-15,2017-03-16,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
777,496,4,2017-03-13,2017-03-16,2017-03-16,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
779,367,4,2017-03-15,2017-03-16,2017-03-18,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
780,592,4,2017-03-15,2017-03-17,2017-03-17,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
781,1018,4,2017-03-15,2017-03-16,2017-03-17,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
782,1298,4,2017-03-15,2017-03-16,2017-03-18,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
783,1343,4,2017-03-16,2017-03-19,2017-03-17,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
784,430,4,2017-03-16,2017-03-19,2017-03-19,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
785,794,4,2017-03-18,2017-03-19,2017-03-20,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
786,249,4,2017-03-18,2017-03-20,2017-03-19,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
787,700,4,2017-03-18,2017-03-20,2017-03-19,3,9,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
788,1363,4,2017-03-18,2017-03-20,2017-03-20,3,9,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
789,772,4,2017-03-19,2017-03-20,2017-03-20,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
790,1015,4,2017-03-19,2017-03-21,2017-03-22,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
791,432,4,2017-03-20,2017-03-22,2017-03-23,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
792,479,4,2017-03-22,2017-03-23,2017-03-24,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
793,653,4,2017-03-23,2017-03-24,2017-03-24,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
794,863,4,2017-03-23,2017-03-25,2017-03-24,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
795,992,4,2017-03-23,2017-03-25,2017-03-26,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
796,154,4,2017-03-23,2017-03-26,2017-03-25,3,9,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
797,374,4,2017-03-24,2017-03-26,2017-03-26,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
798,619,4,2017-03-26,2017-03-28,2017-03-29,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
799,607,4,2017-03-27,2017-03-28,2017-03-29,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
800,1057,4,2017-03-27,2017-03-29,2017-03-28,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
801,78,4,2017-03-28,2017-03-29,2017-03-30,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
802,340,4,2017-03-28,2017-03-29,2017-03-30,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
803,1105,4,2017-03-28,2017-03-31,2017-03-30,3,8,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
804,95,4,2017-03-29,2017-03-31,2017-03-30,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
805,420,4,2017-03-29,2017-03-30,2017-04-01,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
806,234,4,2017-03-30,2017-03-31,2017-03-31,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
807,1148,4,2017-03-30,2017-04-01,2017-04-02,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
808,315,4,2017-03-31,2017-04-02,2017-04-02,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
809,1222,4,2017-03-31,2017-04-03,2017-04-03,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
811,524,4,2017-04-01,2017-04-04,2017-04-04,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
812,1164,4,2017-04-01,2017-04-02,2017-04-03,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
813,1203,4,2017-04-01,2017-04-03,2017-04-02,3,9,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
814,629,4,2017-04-02,2017-04-05,2017-04-03,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
815,1251,4,2017-04-03,2017-04-05,2017-04-04,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
816,811,4,2017-04-03,2017-04-05,2017-04-05,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
817,301,4,2017-04-04,2017-04-05,2017-04-07,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
818,1319,4,2017-04-04,2017-04-07,2017-04-07,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
819,221,4,2017-04-04,2017-04-07,2017-04-05,3,9,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
820,725,4,2017-04-05,2017-04-08,2017-04-07,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
821,1181,4,2017-04-05,2017-04-07,2017-04-08,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
822,294,4,2017-04-06,2017-04-08,2017-04-09,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
823,415,4,2017-04-06,2017-04-07,2017-04-08,3,8,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
824,993,4,2017-04-07,2017-04-09,2017-04-10,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
825,10,4,2017-04-07,2017-04-08,2017-04-09,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
826,45,4,2017-04-07,2017-04-10,2017-04-10,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
827,666,4,2017-04-07,2017-04-10,2017-04-10,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
828,246,4,2017-04-09,2017-04-10,2017-04-12,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
829,674,4,2017-04-09,2017-04-10,2017-04-10,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
830,431,4,2017-04-11,2017-04-14,2017-04-12,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
831,1000,4,2017-04-11,2017-04-12,2017-04-12,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
832,1215,4,2017-04-11,2017-04-12,2017-04-12,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
833,406,4,2017-04-12,2017-04-14,2017-04-15,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
834,890,4,2017-04-12,2017-04-13,2017-04-15,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
835,940,4,2017-04-13,2017-04-15,2017-04-14,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
836,455,4,2017-04-13,2017-04-16,2017-04-14,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
837,948,4,2017-04-13,2017-04-16,2017-04-14,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
838,1395,4,2017-04-14,2017-04-17,2017-04-15,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
839,1332,4,2017-04-15,2017-04-18,2017-04-16,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
840,372,4,2017-04-15,2017-04-16,2017-04-16,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
841,428,4,2017-04-15,2017-04-18,2017-04-17,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
842,1133,4,2017-04-15,2017-04-18,2017-04-16,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
843,1059,4,2017-04-16,2017-04-17,2017-04-19,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
844,1436,4,2017-04-16,2017-04-17,2017-04-18,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
845,662,4,2017-04-17,2017-04-18,2017-04-18,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
846,715,4,2017-04-17,2017-04-19,2017-04-19,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
847,329,4,2017-04-18,2017-04-19,2017-04-19,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
848,597,4,2017-04-18,2017-04-20,2017-04-20,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
849,776,4,2017-04-19,2017-04-20,2017-04-21,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
850,1346,4,2017-04-19,2017-04-22,2017-04-22,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
851,1139,4,2017-04-20,2017-04-21,2017-04-22,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
852,13,4,2017-04-21,2017-04-23,2017-04-22,3,9,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
853,883,4,2017-04-21,2017-04-24,2017-04-24,3,8,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
854,177,4,2017-04-22,2017-04-25,2017-04-23,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
855,775,4,2017-04-22,2017-04-23,2017-04-25,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
856,477,4,2017-04-23,2017-04-25,2017-04-26,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
857,1402,4,2017-04-24,2017-04-25,2017-04-26,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
858,162,4,2017-04-25,2017-04-27,2017-04-28,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
859,644,4,2017-04-25,2017-04-26,2017-04-26,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
860,473,4,2017-04-27,2017-04-29,2017-04-28,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
861,1177,4,2017-04-27,2017-04-29,2017-04-30,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
862,1230,4,2017-04-27,2017-04-30,2017-04-29,3,8,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
863,446,4,2017-04-28,2017-04-30,2017-05-01,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
864,902,4,2017-04-28,2017-04-30,2017-04-29,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
865,974,4,2017-04-29,2017-05-02,2017-05-01,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
866,1410,4,2017-04-29,2017-04-30,2017-05-01,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
867,97,4,2017-05-01,2017-05-03,2017-05-02,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
868,868,4,2017-05-01,2017-05-04,2017-05-02,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
869,844,4,2017-05-01,2017-05-04,2017-05-02,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
870,1416,4,2017-05-01,2017-05-04,2017-05-02,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
871,358,4,2017-05-02,2017-05-04,2017-05-03,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
872,394,4,2017-05-03,2017-05-06,2017-05-06,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
873,829,4,2017-05-03,2017-05-05,2017-05-05,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
874,661,4,2017-05-04,2017-05-05,2017-05-06,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
875,386,4,2017-05-05,2017-05-06,2017-05-08,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
876,1046,4,2017-05-05,2017-05-08,2017-05-06,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
877,784,4,2017-05-06,2017-05-07,2017-05-08,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
878,224,4,2017-05-07,2017-05-10,2017-05-09,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
879,214,4,2017-05-08,2017-05-09,2017-05-09,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
880,1206,4,2017-05-08,2017-05-11,2017-05-10,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
881,1024,4,2017-05-08,2017-05-11,2017-05-11,3,9,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
882,196,4,2017-05-09,2017-05-12,2017-05-10,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
883,507,4,2017-05-11,2017-05-13,2017-05-14,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
884,871,4,2017-05-11,2017-05-13,2017-05-12,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
886,1396,4,2017-05-13,2017-05-14,2017-05-15,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
887,1195,4,2017-05-13,2017-05-15,2017-05-15,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
888,1038,4,2017-05-14,2017-05-16,2017-05-16,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
889,830,4,2017-05-14,2017-05-17,2017-05-15,3,8,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
890,171,4,2017-05-15,2017-05-18,2017-05-18,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
891,384,4,2017-05-15,2017-05-18,2017-05-16,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
892,651,4,2017-05-15,2017-05-18,2017-05-17,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
893,1293,4,2017-05-16,2017-05-19,2017-05-19,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
894,1320,4,2017-05-16,2017-05-19,2017-05-19,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
895,857,4,2017-05-18,2017-05-21,2017-05-19,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
896,376,4,2017-05-19,2017-05-22,2017-05-21,3,9,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
897,47,4,2017-05-20,2017-05-21,2017-05-21,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
898,352,4,2017-05-20,2017-05-21,2017-05-22,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
899,605,4,2017-05-20,2017-05-21,2017-05-21,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
900,971,4,2017-05-20,2017-05-21,2017-05-22,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
901,345,4,2017-05-21,2017-05-22,2017-05-24,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
902,1278,4,2017-05-21,2017-05-24,2017-05-22,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
903,179,4,2017-05-22,2017-05-23,2017-05-24,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
904,1020,4,2017-05-23,2017-05-26,2017-05-24,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
905,609,4,2017-05-23,2017-05-26,2017-05-24,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
906,877,4,2017-05-23,2017-05-26,2017-05-26,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
907,120,4,2017-05-24,2017-05-26,2017-05-27,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
