order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,Extraction_Date,source,extracted_at
490,876,4,2016-10-07,2016-10-10,2016-10-09,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
491,1048,4,2016-10-08,2016-10-10,2016-10-11,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
492,191,4,2016-10-09,2016-10-10,2016-10-12,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
493,796,4,2016-10-09,2016-10-12,2016-10-11,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
494,875,4,2016-10-09,2016-10-10,2016-10-11,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
495,712,4,2016-10-10,2016-10-12,2016-10-13,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
496,193,4,2016-10-10,2016-10-12,2016-10-11,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
497,785,4,2016-10-10,2016-10-11,2016-10-11,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
498,1331,4,2016-10-10,2016-10-12,2016-10-11,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
499,260,4,2016-10-11,2016-10-14,2016-10-13,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
500,148,4,2016-10-11,2016-10-12,2016-10-13,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
501,977,4,2016-10-11,2016-10-12,2016-10-13,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
502,401,4,2016-10-12,2016-10-13,2016-10-13,3,9,1714563448,MYSQL,2025-12-17T21:39:38.974270
503,932,4,2016-10-13,2016-10-16,2016-10-14,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
504,1381,4,2016-10-14,2016-10-15,2016-10-15,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
505,721,4,2016-10-14,2016-10-16,2016-10-17,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
506,831,4,2016-10-14,2016-10-16,2016-10-16,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
507,1378,4,2016-10-15,2016-10-17,2016-10-17,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
508,1359,4,2016-10-15,2016-10-18,2016-10-18,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
509,235,4,2016-10-16,2016-10-17,2016-10-17,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
510,586,4,2016-10-17,2016-10-18,2016-10-18,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
511,377,4,2016-10-18,2016-10-20,2016-10-19,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
512,8,4,2016-10-19,2016-10-22,2016-10-20,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
513,155,4,2016-10-19,2016-10-21,2016-10-21,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
514,927,4,2016-10-19,2016-10-21,2016-10-20,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
515,986,4,2016-10-19,2016-10-20,2016-10-22,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
516,111,4,2016-10-21,2016-10-23,2016-10-24,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
517,613,4,2016-10-21,2016-10-22,2016-10-24,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
518,1374,4,2016-10-22,2016-10-24,2016-10-25,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
519,54,4,2016-10-22,2016-10-23,2016-10-24,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
520,639,4,2016-10-23,2016-10-26,2016-10-24,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
521,664,4,2016-10-23,2016-10-25,2016-10-25,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
522,724,4,2016-10-23,2016-10-24,2016-10-24,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
523,1056,4,2016-10-24,2016-10-26,2016-10-27,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
524,569,4,2016-10-25,2016-10-26,2016-10-27,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
525,1315,4,2016-10-26,2016-10-28,2016-10-29,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
526,1096,4,2016-10-26,2016-10-28,2016-10-28,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
527,506,4,2016-10-27,2016-10-29,2016-10-28,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
528,676,4,2016-10-28,2016-10-31,2016-10-31,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
529,753,4,2016-10-28,2016-10-30,2016-10-31,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
530,773,4,2016-10-28,2016-10-31,2016-10-31,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
531,116,4,2016-10-28,2016-10-29,2016-10-30,3,8,1714563448,MYSQL,2025-12-17T21:39:38.974270
532,817,4,2016-10-29,2016-10-31,2016-10-30,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
533,1334,4,2016-10-29,2016-11-01,2016-11-01,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
534,1406,4,2016-10-29,2016-10-30,2016-10-31,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
535,835,4,2016-10-29,2016-10-31,2016-11-01,3,9,1714563448,MYSQL,2025-12-17T21:39:38.974270
536,759,4,2016-10-31,2016-11-02,2016-11-01,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
537,1353,4,2016-10-31,2016-11-01,2016-11-03,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
538,341,4,2016-11-02,2016-11-05,2016-11-05,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
539,1144,4,2016-11-02,2016-11-04,2016-11-03,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
540,1429,4,2016-11-03,2016-11-05,2016-11-06,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
541,1228,4,2016-11-04,2016-11-07,2016-11-07,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
542,313,4,2016-11-04,2016-11-06,2016-11-05,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
543,62,4,2016-11-06,2016-11-09,2016-11-08,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
544,321,4,2016-11-06,2016-11-07,2016-11-08,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
545,1108,4,2016-11-08,2016-11-10,2016-11-09,3,9,1714563448,MYSQL,2025-12-17T21:39:38.974270
546,470,4,2016-11-09,2016-11-12,2016-11-10,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
547,20,4,2016-11-09,2016-11-11,2016-11-10,3,8,1714563448,MYSQL,2025-12-17T21:39:38.974270
548,739,4,2016-11-11,2016-11-13,2016-11-13,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
550,892,4,2016-11-12,2016-11-14,2016-11-15,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
551,1169,4,2016-11-12,2016-11-13,2016-11-13,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
552,1282,4,2016-11-12,2016-11-15,2016-11-13,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
553,913,4,2016-11-12,2016-11-13,2016-11-15,3,9,1714563448,MYSQL,2025-12-17T21:39:38.974270
554,104,4,2016-11-13,2016-11-14,2016-11-16,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
555,212,4,2016-11-13,2016-11-14,2016-11-16,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
556,61,4,2016-11-13,2016-11-14,2016-11-15,3,9,1714563448,MYSQL,2025-12-17T21:39:38.974270
557,1248,4,2016-11-14,2016-11-17,2016-11-15,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
558,1443,4,2016-11-15,2016-11-16,2016-11-17,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
559,959,4,2016-11-16,2016-11-17,2016-11-17,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
560,1405,4,2016-11-18,2016-11-19,2016-11-21,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
561,90,4,2016-11-19,2016-11-22,2016-11-22,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
562,942,4,2016-11-19,2016-11-20,2016-11-22,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
563,365,4,2016-11-20,2016-11-22,2016-11-21,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
564,1058,4,2016-11-20,2016-11-23,2016-11-22,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
565,894,4,2016-11-21,2016-11-22,2016-11-22,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
566,298,4,2016-11-22,2016-11-25,2016-11-23,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
567,1430,4,2016-11-22,2016-11-23,2016-11-23,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
568,1275,4,2016-11-23,2016-11-25,2016-11-24,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
569,707,4,2016-11-23,2016-11-24,2016-11-25,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
570,989,4,2016-11-23,2016-11-24,2016-11-25,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
571,5,4,2016-11-24,2016-11-25,2016-11-27,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
572,178,4,2016-11-24,2016-11-26,2016-11-26,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
573,423,4,2016-11-24,2016-11-26,2016-11-27,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
574,833,4,2016-11-26,2016-11-27,2016-11-29,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
575,33,4,2016-11-27,2016-11-28,2016-11-30,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
576,1272,4,2016-11-27,2016-11-30,2016-11-28,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
577,445,4,2016-11-27,2016-11-30,2016-11-29,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
578,819,4,2016-11-27,2016-11-28,2016-11-29,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
579,160,4,2016-11-27,2016-11-30,2016-11-29,3,8,1714563448,MYSQL,2025-12-17T21:39:38.974270
580,581,4,2016-11-30,2016-12-02,2016-12-02,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
581,688,4,2016-12-03,2016-12-05,2016-12-06,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
583,792,4,2016-12-04,2016-12-05,2016-12-07,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
584,1209,4,2016-12-04,2016-12-05,2016-12-05,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
585,1219,4,2016-12-04,2016-12-05,2016-12-05,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
586,1306,4,2016-12-04,2016-12-06,2016-12-05,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
587,487,4,2016-12-06,2016-12-08,2016-12-08,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
588,102,4,2016-12-06,2016-12-07,2016-12-07,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
589,719,4,2016-12-06,2016-12-07,2016-12-07,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
590,990,4,2016-12-06,2016-12-09,2016-12-07,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
591,1211,4,2016-12-06,2016-12-09,2016-12-09,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
592,1232,4,2016-12-06,2016-12-08,2016-12-08,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
593,50,4,2016-12-07,2016-12-10,2016-12-08,3,8,1714563448,MYSQL,2025-12-17T21:39:38.974270
594,1318,4,2016-12-07,2016-12-08,2016-12-08,3,8,1714563448,MYSQL,2025-12-17T21:39:38.974270
595,538,4,2016-12-08,2016-12-09,2016-12-11,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
596,952,4,2016-12-08,2016-12-09,2016-12-09,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
597,1121,4,2016-12-08,2016-12-09,2016-12-10,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
599,1,4,2016-12-09,2016-12-10,2016-12-12,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
600,624,4,2016-12-09,2016-12-12,2016-12-11,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
601,683,4,2016-12-09,2016-12-10,2016-12-10,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
602,823,4,2016-12-09,2016-12-10,2016-12-11,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
603,1032,4,2016-12-09,2016-12-10,2016-12-10,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
604,96,4,2016-12-10,2016-12-13,2016-12-12,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
605,1208,4,2016-12-10,2016-12-11,2016-12-12,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
606,18,4,2016-12-11,2016-12-12,2016-12-13,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
607,309,4,2016-12-11,2016-12-14,2016-12-13,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
608,1103,4,2016-12-12,2016-12-15,2016-12-14,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
609,896,4,2016-12-12,2016-12-13,2016-12-14,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
610,711,4,2016-12-13,2016-12-15,2016-12-14,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
611,1073,4,2016-12-15,2016-12-17,2016-12-18,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
612,634,4,2016-12-16,2016-12-17,2016-12-17,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
613,1159,4,2016-12-17,2016-12-19,2016-12-19,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
614,654,4,2016-12-18,2016-12-21,2016-12-21,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
615,560,4,2016-12-19,2016-12-22,2016-12-21,3,9,1714563448,MYSQL,2025-12-17T21:39:38.974270
616,1444,4,2016-12-20,2016-12-23,2016-12-23,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
617,118,4,2016-12-21,2016-12-23,2016-12-23,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
618,131,4,2016-12-21,2016-12-22,2016-12-22,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
619,454,4,2016-12-22,2016-12-25,2016-12-25,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
620,466,4,2016-12-22,2016-12-24,2016-12-24,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
621,1157,4,2016-12-23,2016-12-25,2016-12-24,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
622,1398,4,2016-12-23,2016-12-26,2016-12-25,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
623,678,4,2016-12-24,2016-12-26,2016-12-27,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
624,814,4,2016-12-24,2016-12-25,2016-12-27,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
625,1163,4,2016-12-25,2016-12-28,2016-12-26,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
626,130,4,2016-12-25,2016-12-28,2016-12-27,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
627,1119,4,2016-12-25,2016-12-26,2016-12-28,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
628,561,4,2016-12-26,2016-12-29,2016-12-27,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
629,973,4,2016-12-26,2016-12-27,2016-12-29,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
630,1404,4,2016-12-26,2016-12-27,2016-12-28,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
631,855,4,2016-12-27,2016-12-29,2016-12-29,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
632,163,4,2016-12-27,2016-12-29,2016-12-29,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
633,1040,4,2016-12-28,2016-12-31,2016-12-30,3,8,1714563448,MYSQL,2025-12-17T21:39:38.974270
634,27,4,2016-12-29,2017-01-01,2016-12-30,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
635,520,4,2016-12-30,2017-01-02,2016-12-31,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
636,532,4,2017-01-03,2017-01-04,2017-01-05,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
637,512,4,2017-01-03,2017-01-05,2017-01-05,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
638,1302,4,2017-01-04,2017-01-05,2017-01-06,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
639,550,4,2017-01-06,2017-01-07,2017-01-07,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
640,1093,4,2017-01-06,2017-01-08,2017-01-07,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
641,673,4,2017-01-07,2017-01-10,2017-01-08,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
642,847,4,2017-01-07,2017-01-09,2017-01-10,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
643,901,4,2017-01-08,2017-01-09,2017-01-11,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
644,439,4,2017-01-08,2017-01-11,2017-01-10,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
645,1199,4,2017-01-08,2017-01-11,2017-01-10,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
646,975,4,2017-01-09,2017-01-12,2017-01-11,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
647,283,4,2017-01-09,2017-01-10,2017-01-11,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
648,684,4,2017-01-09,2017-01-11,2017-01-11,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
649,1153,4,2017-01-10,2017-01-11,2017-01-13,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
650,729,4,2017-01-11,2017-01-14,2017-01-12,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
651,190,4,2017-01-11,2017-01-13,2017-01-13,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
652,985,4,2017-01-12,2017-01-15,2017-01-13,3,9,1714563448,MYSQL,2025-12-17T21:39:38.974270
653,1249,4,2017-01-14,2017-01-17,2017-01-15,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
654,1129,4,2017-01-14,2017-01-15,2017-01-17,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
655,347,4,2017-01-16,2017-01-17,2017-01-18,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
656,949,4,2017-01-16,2017-01-17,2017-01-18,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
657,349,4,2017-01-17,2017-01-19,2017-01-20,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
658,1051,4,2017-01-17,2017-01-18,2017-01-18,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
659,1391,4,2017-01-17,2017-01-19,2017-01-18,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
660,383,4,2017-01-18,2017-01-19,2017-01-19,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
661,626,4,2017-01-18,2017-01-19,2017-01-20,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
662,1125,4,2017-01-19,2017-01-20,2017-01-20,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
663,344,4,2017-01-20,2017-01-22,2017-01-23,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
664,681,4,2017-01-20,2017-01-23,2017-01-22,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
665,29,4,2017-01-21,2017-01-22,2017-01-23,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
666,770,4,2017-01-21,2017-01-22,2017-01-24,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
667,858,4,2017-01-22,2017-01-24,2017-01-25,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
668,297,4,2017-01-22,2017-01-23,2017-01-24,3,8,1714563448,MYSQL,2025-12-17T21:39:38.974270
669,745,4,2017-01-23,2017-01-24,2017-01-26,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
670,361,4,2017-01-24,2017-01-25,2017-01-25,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
671,922,4,2017-01-25,2017-01-28,2017-01-26,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
672,908,4,2017-01-26,2017-01-29,2017-01-29,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
673,64,4,2017-01-26,2017-01-28,2017-01-27,3,9,1714563448,MYSQL,2025-12-17T21:39:38.974270
674,733,4,2017-01-27,2017-01-28,2017-01-29,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
675,291,4,2017-01-28,2017-01-31,2017-01-30,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
676,790,4,2017-01-28,2017-01-30,2017-01-31,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
677,809,4,2017-01-28,2017-01-31,2017-01-30,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
678,250,4,2017-01-28,2017-01-29,2017-01-31,3,9,1714563448,MYSQL,2025-12-17T21:39:38.974270
679,81,4,2017-01-29,2017-01-30,2017-01-30,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
680,245,4,2017-01-29,2017-02-01,2017-01-30,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
681,499,4,2017-01-29,2017-02-01,2017-01-31,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
682,614,4,2017-01-29,2017-01-30,2017-01-30,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
683,741,4,2017-01-29,2017-01-31,2017-02-01,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
684,762,4,2017-01-31,2017-02-01,2017-02-02,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
685,976,4,2017-01-31,2017-02-03,2017-02-02,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
686,380,4,2017-02-01,2017-02-03,2017-02-04,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
687,530,4,2017-02-02,2017-02-05,2017-02-04,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
688,343,4,2017-02-02,2017-02-03,2017-02-05,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
689,884,4,2017-02-02,2017-02-03,2017-02-05,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
690,1097,4,2017-02-03,2017-02-04,2017-02-06,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
691,1081,4,2017-02-04,2017-02-06,2017-02-06,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
693,1233,4,2017-02-05,2017-02-07,2017-02-06,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
694,58,4,2017-02-05,2017-02-06,2017-02-08,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
695,606,4,2017-02-05,2017-02-08,2017-02-07,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
696,1242,4,2017-02-05,2017-02-08,2017-02-08,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
697,562,4,2017-02-06,2017-02-08,2017-02-09,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
698,543,4,2017-02-06,2017-02-08,2017-02-09,3,8,1714563448,MYSQL,2025-12-17T21:39:38.974270
699,958,4,2017-02-06,2017-02-08,2017-02-09,3,9,1714563448,MYSQL,2025-12-17T21:39:38.974270
700,4,4,2017-02-07,2017-02-10,2017-02-08,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
701,850,4,2017-02-07,2017-02-08,2017-02-09,3,9,1714563448,MYSQL,2025-12-17T21:39:38.974270
702,1352,4,2017-02-08,2017-02-09,2017-02-11,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
703,417,4,2017-02-08,2017-02-09,2017-02-09,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
704,1137,4,2017-02-08,2017-02-09,2017-02-11,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
705,1196,4,2017-02-08,2017-02-11,2017-02-11,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
706,1271,4,2017-02-09,2017-02-12,2017-02-10,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
707,79,4,2017-02-09,2017-02-11,2017-02-11,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
708,660,4,2017-02-10,2017-02-12,2017-02-11,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
709,1162,4,2017-02-11,2017-02-13,2017-02-12,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
710,295,4,2017-02-13,2017-02-15,2017-02-16,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
711,1246,4,2017-02-13,2017-02-16,2017-02-14,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
712,173,4,2017-02-13,2017-02-14,2017-02-16,3,9,1714563448,MYSQL,2025-12-17T21:39:38.974270
713,207,4,2017-02-13,2017-02-14,2017-02-15,3,8,1714563448,MYSQL,2025-12-17T21:39:38.974270
714,805,4,2017-02-14,2017-02-17,2017-02-15,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
716,672,4,2017-02-15,2017-02-17,2017-02-18,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
717,1312,4,2017-02-15,2017-02-18,2017-02-17,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
718,38,4,2017-02-16,2017-02-17,2017-02-17,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
719,200,4,2017-02-16,2017-02-19,2017-02-18,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
720,382,4,2017-02-16,2017-02-19,2017-02-19,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
721,625,4,2017-02-16,2017-02-19,2017-02-17,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
722,1399,4,2017-02-18,2017-02-20,2017-02-21,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
723,845,4,2017-02-19,2017-02-21,2017-02-22,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
724,864,4,2017-02-19,2017-02-22,2017-02-21,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
725,870,4,2017-02-19,2017-02-22,2017-02-22,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
726,969,4,2017-02-19,2017-02-22,2017-02-20,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
727,962,4,2017-02-19,2017-02-22,2017-02-21,3,9,1714563448,MYSQL,2025-12-17T21:39:38.974270
728,1138,4,2017-02-20,2017-02-21,2017-02-23,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
729,897,4,2017-02-20,2017-02-22,2017-02-21,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
730,500,4,2017-02-21,2017-02-24,2017-02-22,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
731,910,4,2017-02-25,2017-02-27,2017-02-27,3,9,1714563448,MYSQL,2025-12-17T21:39:38.974270
732,147,4,2017-02-26,2017-02-27,2017-03-01,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
733,832,4,2017-02-26,2017-03-01,2017-02-27,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
